,word,score
12154,endometriosis,-0.25
12155,despises,-0.375
12156,misogyny,-0.375
12157,uncontrollably,0.125
12158,overawed,-0.375
12159,displaces,0.125
12160,jellies,0.125
12161,shriek,0.125
12162,Amusement,-0.375
12163,rustling,0.125
12164,Chipper,0.25
12165,postpartum,-0.125
12166,surety_bond,-0.125
12167,depressive,-0.625
12168,ultraconservative,-0.125
12169,wails,-0.75
12170,restful,0.375
12171,condiment,-0.25
12172,Pep,0.25
12173,educationally,0.125
12174,disorienting,-0.25
12175,Sensation,-0.125
12176,frivolity,-0.625
12177,FIX,-0.5
12178,romanticism,-0.25
12179,imprimatur,0.25
12180,snooty,-0.625
12181,Consistently,0.25
12182,advantaged,0.25
12183,acknowledgments,-0.125
12184,Reprieve,-0.75
12185,bony,0.25
12186,Citations,0.125
12187,reappraisal,0.125
12188,Blocked,-0.375
12189,hissing,-0.125
12190,festivity,0.125
12191,unexplainable,-0.375
12192,copycats,-0.375
12193,Etiquette,0.5
12194,Statesmen,0.125
12195,Tricky,-0.75
12196,Granting,0.375
12197,Googling,-0.125
12198,Coma,-0.125
12199,sprains,-0.75
12200,slyly,0.25
12201,Limbo,0.125
12202,Saucier,0.25
12203,demonization,-0.625
12204,tellingly,0.125
12205,Awaiting,-0.25
12206,countersuit,0.125
12207,superhighway,0.375
12208,selfishly,0.25
12209,Heartbreak,-0.625
12210,Overhead,-0.375
12211,pouting,-0.25
12212,oneness,-0.125
12213,kindest,0.625
12214,BOYS,0.25
12215,meteoric,-0.125
12216,undervalues,-0.375
12217,Slump,0.25
12218,distinguishable,0.625
12219,Curiosity,0.125
12220,shag,0.125
12221,chronologically,0.375
12222,comeuppance,0.556
12223,powerlessness,-0.25
12224,wows,-0.125
12225,rankles,-0.125
12226,Pest,-0.5
12227,Smoky,-0.5
12228,snort,0.125
12229,uneconomic,-0.375
12230,quarreled,0.25
12231,decisiveness,0.25
12232,mosquito_bites,-0.375
12233,softest,-0.25
12234,afflictions,-0.625
12235,lurked,0.125
12236,contraindicated,-0.25
12237,lumping,0.25
12238,dissed,-0.125
12239,undignified,-0.25
12240,Thrash,-0.125
12241,pessimist,-0.25
12242,romancing,0.25
12243,unselfishly,0.375
12244,pinks,-0.125
12245,sacrilege,0.125
12246,Sixth_Sense,0.25
12247,inimical,-0.5
12248,irreconcilable,-0.5
12249,tramp,-0.375
12250,condescension,-0.5
12251,slathered,-0.125
12252,despotic,0.25
12253,shrieked,0.125
12254,APEX,0.125
12255,heatstroke,-0.25
12256,earnestness,0.5
12257,squint,-0.25
12258,niggles,-0.25
12259,unenviable,-0.75
12260,Dona,0.125
12261,Risky,0.125
12262,materializing,-0.125
12263,Invariably,-0.125
12264,predilection,0.25
12265,salutatorian,0.375
12266,cannibalize,-0.5
12267,tainting,-0.25
12268,optionally,0.125
12269,Prometheus,-0.25
12270,decontaminated,0.125
12271,chaste,0.5
12272,Masterpiece,0.125
12273,Fragrance,0.25
12274,Pong,-0.75
12275,possessive,-0.25
12276,Rugged,0.125
12277,intravenously,0.125
12278,bestiality,0.375
12279,Gently,0.125
12280,Fearful,-0.25
12281,lazily,0.25
12282,TOT,-0.125
12283,rehashing,-0.375
12284,Beneficial,0.625
12285,Edgar_Allan_Poe,0.125
12286,wispy,0.25
12287,fantasized,-0.125
12288,Idiot,-0.125
12289,misspelling,-0.375
12290,conceals,-0.125
12291,ritualistic,0.25
12292,Glade,-0.375
12293,Unbeknownst,-0.5
12294,whiners,-0.125
12295,Shines,0.25
12296,Plagued,-0.25
12297,Lucifer,-0.25
12298,Cameo,-0.5
12299,instills,0.375
12300,acclamation,0.625
12301,Sloppy,-0.25
12302,Seamless,-0.625
12303,laxity,-0.375
12304,unreadable,0.375
12305,philandering,0.25
12306,serendipitous,0.5
12307,minced,-0.5
12308,hassled,-0.125
12309,unadulterated,-0.75
12310,Whit,0.125
12311,hackneyed,-0.375
12312,segregationist,0.25
12313,Deliverance,0.125
12314,pussy,-0.125
12315,specious,-0.625
12316,terrify,0.25
12317,Corrupt,-0.625
12318,chickenpox,-0.125
12319,WEB,0.25
12320,Obvious,0.5
12321,Reckless,-0.625
12322,fascinates,0.25
12323,Popularity,0.625
12324,technocrat,0.125
12325,sob,-0.25
12326,naproxen,-0.875
12327,Mutt,-0.5
12328,detested,-0.75
12329,mitigating_circumstances,-0.75
12330,unprocessed,-0.75
12331,Xe,-0.125
12332,scandalized,-0.25
12333,Concentrate,0.125
12334,riposte,-0.125
12335,Accidental,-0.125
12336,Upsets,-0.5
12337,Surges,-0.25
12338,Rowdy,-0.875
12339,unfunny,-0.25
12340,Stinger,0.125
12341,humanistic,0.125
12342,Geographically,0.25
12343,Retiree,0.125
12344,proclivity,0.125
12345,invisibility,-0.5
12346,Boil,-0.75
12347,deflections,-0.75
12348,woolly,-0.125
12349,Confronting,-0.5
12350,unmitigated,-0.625
12351,myopia,-0.125
12352,starry,-0.375
12353,genetic_disorders,-0.125
12354,Consolation,-0.375
12355,snobs,-0.125
12356,WERE,0.125
12357,Agatha_Christie,0.125
12358,harmoniously,0.375
12359,bitchy,-0.625
12360,boastful,-0.25
12361,brutish,-0.375
12362,gloomier,-0.125
12363,Victorious,0.5
12364,unrealistically,0.25
12365,fussing,-0.25
12366,Ego,0.125
12367,terrifically,0.375
12368,ambled,-0.125
12369,pathetically,0.5
12370,LES,-0.25
12371,Norman_Rockwell,0.125
12372,ski_slopes,-0.375
12373,roams,-0.25
12374,speculator,-0.5
12375,de_rigueur,0.5
12376,endow,-0.125
12377,polarize,0.125
12378,Theatrical,0.125
12379,Excuse,-0.25
12380,forgives,0.25
12381,honorable_mentions,0.5
12382,reliefs,0.125
12383,marquees,0.125
12384,bedlam,-0.25
12385,babbling,-0.375
12386,spongy,0.125
12387,tom,0.125
12388,Doomsday,0.5
12389,untruthful,-0.625
12390,torturers,-0.75
12391,methotrexate,-0.625
12392,nontoxic,-0.625
12393,clasped,0.125
12394,staph,-0.125
12395,readability,0.125
12396,Maven,0.125
12397,thankless,-0.75
12398,overcharges,0.25
12399,unverified,-0.125
12400,recant,-0.625
12401,Conceived,0.125
12402,Misuse,-0.625
12403,boilerplate,-0.125
12404,PEACE,0.125
12405,stress_fractures,-0.25
12406,bushy,0.125
12407,blundered,-0.25
12408,blobs,-0.5
12409,farfetched,0.5
12410,Wiser,0.625
12411,contravenes,-0.125
12412,poison_ivy,-0.125
12413,Cretaceous,0.125
12414,Cock,-0.125
12415,spellbound,0.25
12416,pangs,-0.375
12417,wildflower,-0.125
12418,seer,-0.125
12419,preteens,0.375
12420,growled,-0.375
12421,Priceless,0.125
12422,loathsome,-0.5
12423,Faux,-0.75
12424,Sassy,-0.125
12425,subliminal,0.25
12426,DON,0.125
12427,HEART,-0.125
12428,ink_cartridges,-0.25
12429,Criticizes,-0.25
12430,NUT,-0.125
12431,exorcise,-0.125
12432,sneered,-0.125
12433,fatwas,0.5
12434,Soler,-0.75
12435,untracked,-0.125
12436,wonderment,0.75
12437,Shameless,-0.5
12438,commercializes,0.5
12439,excoriated,-0.25
12440,thunderbolt,-0.125
12441,ogre,-0.5
12442,Underbelly,-0.25
12443,TAT,-0.5
12444,Boos,-0.125
12445,Ibis,0.125
12446,Pantheon,0.125
12447,melancholic,-0.125
12448,Cub_Scout,-0.25
12449,Beneficiaries,-0.125
12450,Vespa,-0.125
12451,HDL_cholesterol,0.375
12452,annoyances,-0.125
12453,integrative,-0.125
12454,nullifying,-0.375
12455,Obsession,0.25
12456,Blamed,-0.25
12457,ben,0.125
12458,Condemning,-0.25
12459,callousness,-0.125
12460,jaunts,-0.125
12461,discernable,0.75
12462,untied,0.125
12463,hairline_fracture,-0.625
12464,biodefense,0.125
12465,colic,-0.625
12466,bloating,-0.75
12467,Pharmacist,0.125
12468,melodious,0.5
12469,buffoon,-0.11200000000000004
12470,synthesizers,0.125
12471,living_wills,-0.5
12472,reprinting,-0.375
12473,barging,-0.125
12474,pejorative,-0.625
12475,Congestion,-0.125
12476,tasters,0.125
12477,icky,-0.75
12478,cum_laude,0.5
12479,alms,-0.5
12480,Alexia,-0.375
12481,Quality_Control,0.5
12482,lugged,-0.25
12483,headless,-0.625
12484,Charming,0.5
12485,calypso,0.25
12486,perversely,-0.25
12487,Modernization,0.25
12488,beret,-0.25
12489,massage_parlor,0.125
12490,ULL,0.5
12491,dissing,-0.125
12492,inferiority_complex,0.375
12493,lewdness,0.125
12494,Laureate,0.5
12495,theorize,0.25
12496,aphrodisiac,0.25
12497,marshalling,0.5
12498,human_immunodeficiency_virus,0.25
12499,boxing_gloves,-0.125
12500,Handsome,0.625
12501,vanquish,0.125
12502,Wacky,-0.375
12503,Guilt,-0.625
12504,apropos,0.375
12505,obstinate,-0.5
12506,annoyingly,-0.25
12507,morose,-0.375
12508,bravura,0.625
12509,diagonally,0.125
12510,specializations,0.125
12511,Enthusiasts,0.125
12512,fascinate,0.25
12513,Crave,0.5
12514,immutable,-0.625
12515,Functionality,0.625
12516,rumpled,0.25
12517,Magicians,0.125
12518,Misfits,-0.625
12519,Thrive,0.125
12520,panoply,0.5
12521,toted,-0.25
12522,peeping,0.25
12523,Bonk,0.25
12524,Fulfillment,0.25
12525,atrophy,-0.125
12526,praiseworthy,0.625
12527,Deny,-0.875
12528,aspartame,0.25
12529,midshipmen,0.375
12530,denigrated,-0.125
12531,bookish,0.25
12532,Usual,0.125
12533,honorary_degrees,0.125
12534,heretical,0.5
12535,inflammatory_bowel_disease,-0.625
12536,Maharaja,0.375
12537,Grit,-0.25
12538,brawny,0.125
12539,jerking,-0.25
12540,Respected,0.5
12541,centenarians,0.5
12542,tussles,-0.5
12543,unconsolidated,-0.5
12544,cryogenic,-0.125
12545,massage_parlors,0.125
12546,snuggle,0.25
12547,disharmony,-0.375
12548,disregards,-0.125
12549,prayerful,0.375
12550,wordplay,-0.25
12551,pap,0.5
12552,iconoclastic,0.125
12553,antisocial,0.125
12554,extol,0.75
12555,doctoring,-0.125
12556,Widows,-0.125
12557,hypersensitivity,-0.125
12558,pilfering,-0.125
12559,RAP,-0.75
12560,Gaps,0.125
12561,whooped,-0.5
12562,head_honcho,0.375
12563,Advantages,0.625
12564,Regarded,0.125
12565,Constantly,-0.125
12566,babble,-0.375
12567,Hoax,-0.125
12568,WANTED,0.25
12569,Forgot,0.25
12570,recoiled,-0.375
12571,periodontal_disease,0.375
12572,Strengths,0.375
12573,aberrations,0.125
12574,Convenient,0.375
12575,Satisfied,0.5
12576,smidgen,0.125
12577,fantasizing,-0.125
12578,PhDs,0.25
12579,Honorable_mention,0.5
12580,smirking,0.375
12581,solemnity,-0.125
12582,grumbles,-0.375
12583,pissing,-0.125
12584,hoodwinked,0.375
12585,beautifying,0.25
12586,analgesic,-0.375
12587,wisecracks,0.125
12588,limps,-0.125
12589,Stunt,-0.625
12590,sloth,-0.125
12591,Sapient,0.625
12592,quickening,0.25
12593,ardor,0.125
12594,Lore,0.375
12595,scurrilous,-0.875
12596,inattentive,-0.125
12597,shivers,-0.375
12598,weirdo,-0.5
12599,WILD,-0.25
12600,perverts,0.125
12601,crony,0.125
12602,noncompetitive,-0.75
12603,moneyed,-0.125
12604,gymnastic,0.375
12605,exaggerations,0.125
12606,magnetite,0.125
12607,asymmetry,-0.375
12608,quarantines,-0.25
12609,cuddled,0.25
12610,roomed,0.125
12611,sweetening,0.125
12612,numbed,-0.25
12613,ASSETS,0.25
12614,excruciatingly,-0.125
12615,Reeling,-0.5
12616,corn_syrup,0.125
12617,Gaunt,0.25
12618,odorless,-0.25
12619,laughably,0.125
12620,inflicts,-0.625
12621,antagonizing,-0.25
12622,bamboozled,0.5
12623,elaborately,0.625
12624,Foxy,0.5
12625,shivered,0.375
12626,outmatched,-0.125
12627,oppositions,-0.75
12628,inconsolable,-0.75
12629,unpaved,-0.75
12630,spooks,-0.5
12631,leggy,-0.125
12632,DROP,0.125
12633,trickiest,-0.75
12634,Fairly,-0.125
12635,riddles,-0.625
12636,griped,-0.5
12637,marshaled,0.5
12638,Profitable,0.25
12639,hypoglycemia,-0.625
12640,probables,0.25
12641,sashimi,-0.125
12642,unselfishness,-0.75
12643,Vacant,0.125
12644,Infamous,-0.875
12645,palliative,-0.625
12646,swooned,-0.25
12647,destitution,-0.5
12648,assailing,-0.375
12649,TEST,0.125
12650,amusingly,0.75
12651,Presbyterians,0.25
12652,Kissing,-0.25
12653,Medications,0.25
12654,ironman,0.25
12655,Doping,0.125
12656,Emergencies,-0.5
12657,spider_web,-0.125
12658,Pap,0.5
12659,Leaning,0.375
12660,Jelly,0.125
12661,ardently,0.25
12662,thematically,0.125
12663,Bunce,0.375
12664,discouragement,-0.25
12665,incubated,0.375
12666,liqueur,0.25
12667,finery,-0.25
12668,forgetfulness,0.125
12669,maximal,0.25
12670,smudge,-0.125
12671,collapsible,0.625
12672,chiding,-0.125
12673,chowder,0.125
12674,unadorned,-0.375
12675,wickedness,0.75
12676,stylistically,0.375
12677,powerbrokers,0.125
12678,freshened,-0.125
12679,mutter,-0.625
12680,determinedly,0.125
12681,hysterics,-0.125
12682,Tornados,-0.25
12683,irreverence,-0.125
12684,masturbate,0.125
12685,sweatshops,-0.375
12686,ruggedized,-0.25
12687,frumpy,0.375
12688,snorted,-0.25
12689,curt,-0.125
12690,nonstarter,-0.5
12691,rinsed,-0.125
12692,perceiving,0.375
12693,Criticized,-0.25
12694,manhandling,-0.25
12695,risk_taker,-0.5
12696,Vitality,0.5
12697,menaced,-0.125
12698,kinetic_energy,0.125
12699,shrewdly,0.125
12700,arborist,-0.25
12701,boorish,-0.375
12702,Mamas,0.875
12703,chafing,-0.25
12704,gift_wrapping,0.125
12705,overcharge,0.25
12706,whipping_boy,-0.375
12707,grudging,-0.625
12708,LASIK,-0.25
12709,unexploded,0.5
12710,unobstructed,0.5
12711,WIDE,0.125
12712,pinky,-0.125
12713,DeMoss,0.5
12714,Horrible,-0.625
12715,rejoinder,-0.125
12716,Agape,0.5
12717,Sweeten,0.25
12718,rogues,-0.5
12719,Creature,-0.375
12720,Grudge,0.375
12721,indies,-0.625
12722,incredulity,0.375
12723,energizes,0.5
12724,deriding,-0.25
12725,roil,-0.375
12726,stupor,-0.75
12727,uncivilized,0.25
12728,smooch,0.5
12729,peculiarly,0.125
12730,misbehaved,-0.5
12731,vegans,-0.5
12732,Distressed,-0.625
12733,Stripped,-0.25
12734,Sensible,0.5
12735,skilfully,0.25
12736,attractively,0.375
12737,Delighted,0.625
12738,laconic,0.125
12739,Lobbyist,-0.125
12740,humorless,-0.375
12741,demote,-0.375
12742,Aeon,0.125
12743,placers,0.125
12744,rednecks,-0.75
12745,Gusts,0.125
12746,watering_holes,0.5
12747,botching,-0.75
12748,AAAS,0.125
12749,sacrilegious,-0.375
12750,Roughnecks,-0.875
12751,Ostensibly,0.375
12752,Flaws,-0.125
12753,subtler,0.25
12754,Sorrow,-0.625
12755,poof,-0.125
12756,archetypes,0.625
12757,SUCCESS,0.125
12758,Bankrupt,-0.625
12759,anesthesiologists,-0.125
12760,PATs,0.125
12761,tamely,0.125
12762,astrophysicist,-0.125
12763,nudges,-0.125
12764,Dike,-0.375
12765,admonish,0.375
12766,admonishment,0.25
12767,Pampers,-0.125
12768,whiter,-0.25
12769,identically,0.25
12770,undergrads,-0.125
12771,wholehearted,0.625
12772,coddling,-0.125
12773,Condemned,-0.25
12774,Changeling,-0.125
12775,magnificence,0.125
12776,grasps,0.5
12777,creditworthy,0.125
12778,BETTER,0.5
12779,reproach,-0.75
12780,STRONG,0.5
12781,emulator,-0.375
12782,supposition,-0.125
12783,Disgruntled,-0.625
12784,mistreat,-0.75
12785,Lure,0.5
12786,floaters,-0.5
12787,chi,0.25
12788,inauspicious,-0.778
12789,BANG,0.5
12790,showtimes,0.125
12791,stimulative,0.5
12792,Whispers,-0.5
12793,hijinks,-0.25
12794,Hefty,0.125
12795,podiatrist,0.125
12796,decedent,-0.375
12797,ROB,-0.5
12798,Watched,0.125
12799,ordeals,-0.375
12800,shaman,0.125
12801,Awe,0.25
12802,Nerves,-0.25
12803,flabby,-0.125
12804,underachievers,-0.625
12805,Abducted,-0.125
12806,tarpaulins,-0.125
12807,discerned,0.5
12808,dishonestly,0.25
12809,surreptitious,0.625
12810,Sucker_Punch,0.25
12811,Jeeps,0.375
12812,menacingly,0.25
12813,rebuffing,-0.75
12814,Maxima,-0.25
12815,pelts,-0.125
12816,Outrageous,-0.875
12817,accoutrements,-0.375
12818,Demographic,-0.125
12819,prophylaxis,0.5
12820,Nadir,-0.125
12821,generically,-0.375
12822,Piles,-0.5
12823,rudderless,0.375
12824,Greatness,0.25
12825,Maximize,0.25
12826,prudential,0.5
12827,Rapist,0.25
12828,Cravens,-0.125
12829,gerrymandering,0.25
12830,Hindsight,0.125
12831,BOY,0.25
12832,Timeless,0.125
12833,growls,-0.125
12834,fallible,-0.25
12835,quantification,0.125
12836,noisily,-0.125
12837,Tapestry,0.375
12838,tendonitis,-0.625
12839,unknowable,-0.125
12840,Comprising,0.125
12841,retorts,-0.125
12842,Painful,-0.625
12843,Resolute,0.625
12844,Scams,-0.125
12845,Wandering,0.375
12846,KI,0.25
12847,insignificance,0.125
12848,rapturous,-0.25
12849,Measles,0.375
12850,frowning,-0.5
12851,beautician,0.125
12852,dissonance,0.125
12853,Combating,-0.25
12854,Unstoppable,-0.625
12855,rhythmically,0.125
12856,inordinately,-0.375
12857,joyously,0.25
12858,Outspoken,-0.125
12859,dysentery,-0.625
12860,backlighting,-0.125
12861,Frenzy,-0.125
12862,Creatures,-0.375
12863,Clutter,-0.125
12864,straitjacket,-0.5
12865,Loki,-0.25
12866,viscous,0.25
12867,Tainted,-0.25
12868,sanctimonious,0.625
12869,Sinbad,-0.125
12870,Idiots,-0.125
12871,inferiority,-0.375
12872,Enquiries,-0.125
12873,nagged,-0.25
12874,rangeland,0.625
12875,tossup,-0.125
12876,imposter,-0.125
12877,meritless,0.5
12878,Diabetic,-0.375
12879,goldmine,0.625
12880,bedraggled,-0.125
12881,unfamiliarity,-0.375
12882,drubbed,0.125
12883,Warrant_Officer,0.25
12884,pleasantries,0.75
12885,minaret,0.125
12886,Defined,0.375
12887,Bravery,-0.125
12888,Recommends,-0.125
12889,bogies,-0.11200000000000004
12890,Balloons,-0.125
12891,tastier,0.375
12892,unwary,-0.5
12893,zealously,0.25
12894,Booths,0.125
12895,wrongheaded,-0.5
12896,AVID,0.125
12897,hay_fever,-0.25
12898,Robberies,-0.25
12899,Clowns,-0.11200000000000004
12900,unfeasible,-0.75
12901,retracting,-0.625
12902,broomstick,-0.125
12903,Neglect,-0.125
12904,fabless,-0.75
12905,outmaneuvered,0.375
12906,gallantry,0.5
12907,reverent,0.5
12908,Faulty,0.5
12909,perilously,-0.125
12910,Shaggy,0.125
12911,undiminished,-0.5
12912,Thirsty,0.25
12913,Smugglers,-0.25
12914,Gust,0.125
12915,conversant,0.5
12916,dopey,-0.125
12917,peeks,0.125
12918,undistinguished,-0.5
12919,Instinct,0.375
12920,tulle,0.125
12921,sportier,0.375
12922,Bronchos,-0.375
12923,provocatively,0.375
12924,Morality,0.75
12925,Tame,0.375
12926,SECURITY,0.375
12927,bickered,-0.125
12928,pancreatitis,-0.75
12929,despotism,-0.25
12930,Offeror,0.125
12931,princely,0.75
12932,paternalistic,0.375
12933,Miraculously,0.25
12934,dork,0.125
12935,phosphates,-0.125
12936,declassify,0.125
12937,Affliction,-0.625
12938,pewter,-0.125
12939,sidekicks,0.125
12940,Breezy,0.375
12941,coyly,0.25
12942,nondenominational,-0.625
12943,Mahatma,-0.25
12944,usefully,0.25
12945,Boies,0.25
12946,indivisible,-0.625
12947,wedding_dresses,-0.125
12948,irreversibly,0.25
12949,loon,-0.125
12950,fussed,-0.25
12951,Professionally,0.125
12952,cocktail_dress,0.125
12953,infidelities,0.125
12954,Passions,0.5
12955,prophylactic,0.125
12956,smarmy,-0.25
12957,Lining,-0.25
12958,Loads,-0.25
12959,admonishing,0.375
12960,understating,0.375
12961,Framing,0.25
12962,Acclaim,0.625
12963,exhilarated,0.25
12964,lilting,0.375
12965,fiefdoms,0.25
12966,danceable,0.75
12967,Exhausted,0.125
12968,bawling,-0.125
12969,wickedly,-0.375
12970,Bystanders,-0.25
12971,Newlyweds,0.25
12972,Emboldened,0.25
12973,cockiness,-0.75
12974,starfish,0.125
12975,GRAY,-0.125
12976,Sodom,0.125
12977,omnipotent,0.125
12978,Licking,-0.25
12979,Dengue,-0.25
12980,Liar,-0.625
12981,Terrified,0.25
12982,stoically,0.125
12983,Conscious,-0.125
12984,Overstock,-0.375
12985,petrol_pump,0.125
12986,Envoys,-0.125
12987,stealthily,0.25
12988,Fabrication,-0.75
12989,opacity,-0.5
12990,Automatically,0.375
12991,sycophants,-0.125
12992,crapshoot,0.375
12993,Consultations,0.125
12994,startle,-0.25
12995,Metabolism,0.125
12996,savors,-0.125
12997,motivators,0.25
12998,reconstructive,0.75
12999,neglectful,-0.625
13000,Chameleon,0.125
13001,Laster,-0.25
13002,Wham,-0.25
13003,sinned,-0.25
13004,petrol_pumps,0.125
13005,horsemanship,0.125
13006,hobo,-0.375
13007,Hazards,-0.25
13008,Sportswear,-0.25
13009,narcolepsy,-0.625
13010,fudged,-0.375
13011,assuaged,0.875
13012,forfeitures,-0.25
13013,Liars,-0.625
13014,fudging,-0.375
13015,Insisting,-0.125
13016,pedagogy,0.25
13017,Bewitched,0.5
13018,cad,-1.0
13019,drunkenly,0.25
13020,perceptible,0.625
13021,enrage,-0.75
13022,dooms,-0.75
13023,Cowes,-0.375
13024,milky,0.25
13025,instigators,-0.5
13026,CLASSIC,0.75
13027,loons,-0.125
13028,stingray,0.125
13029,lacy,-0.125
13030,disables,-0.375
13031,cheddar_cheese,-0.125
13032,humiliations,0.125
13033,mindlessly,0.25
13034,GOT,0.125
13035,premonition,-0.5
13036,duvet,-0.25
13037,enunciated,0.125
13038,cordons,0.125
13039,Grateful,0.25
13040,mashing,0.125
13041,ludicrously,0.125
13042,Caliber,0.625
13043,motherly,-0.125
13044,Shag,0.125
13045,Cruel,-0.625
13046,nonlinear,-0.5
13047,unvaccinated,-0.5
13048,nous,0.25
13049,Winless,-0.25
13050,chirpy,-0.625
13051,aggravates,-0.25
13052,fidgety,-0.625
13053,orgasms,0.375
13054,droning,-0.25
13055,Loon,-0.125
13056,demagogue,0.125
13057,SOB,-0.25
13058,lowland,-0.375
13059,disincentives,-0.125
13060,ex_officio,0.25
13061,taxpaying,-0.5
13062,kidded,-0.125
13063,Ambient,0.375
13064,JAZZ,0.125
13065,untamed,-0.75
13066,mirth,0.25
13067,dreadfully,-0.75
13068,entanglements,0.125
13069,sorcery,-0.375
13070,Shrew,-0.875
13071,Twisters,-0.25
13072,commiserate,-0.125
13073,Prudence,0.25
13074,cruise_liner,-0.125
13075,Astral,0.25
13076,pushovers,0.375
13077,overreached,0.125
13078,Insomnia,-0.75
13079,exemplar,0.125
13080,frailties,0.25
13081,slits,0.125
13082,Hick,-0.625
13083,Ambition,0.375
13084,sunnier,0.5
13085,crestfallen,-0.125
13086,Doubtful,-0.125
13087,sightseers,0.25
13088,gobsmacked,-0.25
13089,sate,-0.25
13090,misogynistic,-0.5
13091,Depressed,-0.125
13092,pacified,0.875
13093,cert,0.375
13094,slitting,0.125
13095,enticements,0.125
13096,endorphins,0.125
13097,rededication,0.5
13098,unpleasantness,-0.25
13099,Spooky,-0.375
13100,Vanity,-0.5
13101,inexhaustible,0.125
13102,syrupy,-0.125
13103,fatherless,-0.375
13104,unglamorous,-0.125
13105,beaks,-0.125
13106,strangeness,-0.375
13107,grungy,-0.625
13108,virulence,0.125
13109,Exposing,0.125
13110,howler,-0.125
13111,Intimate,0.25
13112,contemptible,-0.75
13113,Clears,0.25
13114,Abstinence,0.125
13115,validly,0.25
13116,Optimize,0.125
13117,largess,-0.375
13118,irritable_bowel_syndrome,-0.5
13119,imbalanced,-0.125
13120,Heist,-0.125
13121,Rhetoric,0.125
13122,capitalistic,0.25
